key,team_name
4032,CD Mirandes
161750,Alcorcon
8474,Racing de Ferrol
96925,SD Huesca
189624,SD Amorebieta
161771,Villarreal B
8394,Real Zaragoza
8474,Racing de Ferrol
161750,Alcorcon
8554,Cartagena
189624,SD Amorebieta
4032,CD Mirandes
96925,SD Huesca
161771,Villarreal B
96925,SD Huesca
8474,Racing de Ferrol
8554,Cartagena
4032,CD Mirandes
8394,Real Zaragoza
189624,SD Amorebieta
161750,Alcorcon
96925,SD Huesca
4032,CD Mirandes
8394,Real Zaragoza
8554,Cartagena
8474,Racing de Ferrol
161771,Villarreal B
161750,Alcorcon
189624,SD Amorebieta
8554,Cartagena
161771,Villarreal B
96925,SD Huesca
161750,Alcorcon
4032,CD Mirandes
8474,Racing de Ferrol
8394,Real Zaragoza
189624,SD Amorebieta
161750,Alcorcon
8554,Cartagena
161771,Villarreal B
189624,SD Amorebieta
96925,SD Huesca
4032,CD Mirandes
8394,Real Zaragoza
8474,Racing de Ferrol
4032,CD Mirandes
8554,Cartagena
96925,SD Huesca
161750,Alcorcon
189624,SD Amorebieta
8474,Racing de Ferrol
8394,Real Zaragoza
161771,Villarreal B
189624,SD Amorebieta
8474,Racing de Ferrol
8394,Real Zaragoza
96925,SD Huesca
4032,CD Mirandes
161771,Villarreal B
8554,Cartagena
161750,Alcorcon
8554,Cartagena
189624,SD Amorebieta
4032,CD Mirandes
8394,Real Zaragoza
8474,Racing de Ferrol
96925,SD Huesca
161750,Alcorcon
161771,Villarreal B
189624,SD Amorebieta
161771,Villarreal B
8474,Racing de Ferrol
96925,SD Huesca
8394,Real Zaragoza
161750,Alcorcon
4032,CD Mirandes
8554,Cartagena
189624,SD Amorebieta
8394,Real Zaragoza
161771,Villarreal B
161750,Alcorcon
8554,Cartagena
96925,SD Huesca
8474,Racing de Ferrol
4032,CD Mirandes
161771,Villarreal B
4032,CD Mirandes
96925,SD Huesca
8554,Cartagena
161750,Alcorcon
189624,SD Amorebieta
8394,Real Zaragoza
8474,Racing de Ferrol
4032,CD Mirandes
8474,Racing de Ferrol
161750,Alcorcon
189624,SD Amorebieta
161771,Villarreal B
8394,Real Zaragoza
8554,Cartagena
96925,SD Huesca
4032,CD Mirandes
96925,SD Huesca
189624,SD Amorebieta
8554,Cartagena
161750,Alcorcon
8394,Real Zaragoza
8474,Racing de Ferrol
161771,Villarreal B
4032,CD Mirandes
8554,Cartagena
96925,SD Huesca
161750,Alcorcon
8474,Racing de Ferrol
8394,Real Zaragoza
161771,Villarreal B
189624,SD Amorebieta
161750,Alcorcon
8474,Racing de Ferrol
96925,SD Huesca
4032,CD Mirandes
189624,SD Amorebieta
8554,Cartagena
161771,Villarreal B
8394,Real Zaragoza
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8475,SK Beveren
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
8675,Iraklis
1585,Kalamata
8675,Iraklis
1585,Kalamata
1585,Kalamata
8675,Iraklis
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
96498,Amed Sportif
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
281467,Erzurumspor FK
357274,Çorum FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
357274,Çorum FK
281467,Erzurumspor FK
96498,Amed Sportif
96498,Amed Sportif
357274,Çorum FK
281467,Erzurumspor FK
181465,KIF Örebro (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181461,Umeå IK (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
181465,KIF Örebro (W)
181461,Umeå IK (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181461,Umeå IK (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181461,Umeå IK (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181461,Umeå IK (W)
181462,Linköpings FC (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
181461,Umeå IK (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
181461,Umeå IK (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181461,Umeå IK (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181461,Umeå IK (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181461,Umeå IK (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181461,Umeå IK (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181461,Umeå IK (W)
181461,Umeå IK (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181461,Umeå IK (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181461,Umeå IK (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
181462,Linköpings FC (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
626517,IFK Kalmar (W)
181462,Linköpings FC (W)
626517,IFK Kalmar (W)
181465,KIF Örebro (W)
181462,Linköpings FC (W)
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
1331261,AFC Malmoe
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
4450,KPV
2370,PEPO Lappeenranta
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
630375,Pargas IF
4450,KPV
4450,KPV
2370,PEPO Lappeenranta
630375,Pargas IF
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
4450,KPV
2370,PEPO Lappeenranta
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
4450,KPV
2370,PEPO Lappeenranta
630375,Pargas IF
4450,KPV
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
2370,PEPO Lappeenranta
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
2370,PEPO Lappeenranta
630375,Pargas IF
4450,KPV
2370,PEPO Lappeenranta
2370,PEPO Lappeenranta
630375,Pargas IF
4450,KPV
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
4450,KPV
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
630375,Pargas IF
2370,PEPO Lappeenranta
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
2370,PEPO Lappeenranta
630375,Pargas IF
4450,KPV
4450,KPV
2370,PEPO Lappeenranta
630375,Pargas IF
4450,KPV
630375,Pargas IF
2370,PEPO Lappeenranta
4450,KPV
2370,PEPO Lappeenranta
630375,Pargas IF
88731,HIFK
4450,KPV
4673,JJK Jyväskylä
162150,SalPa
162150,SalPa
88731,HIFK
4673,JJK Jyväskylä
4450,KPV
4450,KPV
162150,SalPa
88731,HIFK
4673,JJK Jyväskylä
88731,HIFK
162150,SalPa
4673,JJK Jyväskylä
88731,HIFK
4450,KPV
162150,SalPa
4673,JJK Jyväskylä
88731,HIFK
4450,KPV
4673,JJK Jyväskylä
162150,SalPa
4450,KPV
88731,HIFK
88731,HIFK
4673,JJK Jyväskylä
4450,KPV
162150,SalPa
88731,HIFK
162150,SalPa
4450,KPV
88731,HIFK
4673,JJK Jyväskylä
4450,KPV
162150,SalPa
162150,SalPa
4673,JJK Jyväskylä
4450,KPV
4450,KPV
4673,JJK Jyväskylä
162150,SalPa
88731,HIFK
4673,JJK Jyväskylä
88731,HIFK
162150,SalPa
4673,JJK Jyväskylä
4450,KPV
4450,KPV
88731,HIFK
162150,SalPa
4673,JJK Jyväskylä
4450,KPV
162150,SalPa
4673,JJK Jyväskylä
88731,HIFK
4673,JJK Jyväskylä
162150,SalPa
4450,KPV
88731,HIFK
88731,HIFK
4673,JJK Jyväskylä
162150,SalPa
4450,KPV
162150,SalPa
88731,HIFK
4450,KPV
4673,JJK Jyväskylä
88731,HIFK
4450,KPV
162150,SalPa
4673,JJK Jyväskylä
4450,KPV
88731,HIFK
162150,SalPa
88731,HIFK
4673,JJK Jyväskylä
162150,SalPa
4450,KPV
4673,JJK Jyväskylä
88731,HIFK
4450,KPV
162150,SalPa
4673,JJK Jyväskylä
4673,JJK Jyväskylä
88731,HIFK
162150,SalPa
4450,KPV
162150,SalPa
4673,JJK Jyväskylä
88731,HIFK
4450,KPV
88731,HIFK
162150,SalPa
4673,JJK Jyväskylä
4450,KPV
162150,SalPa
4450,KPV
4673,JJK Jyväskylä
88731,HIFK
4450,KPV
4673,JJK Jyväskylä
162150,SalPa
88731,HIFK
4450,KPV
4673,JJK Jyväskylä
162150,SalPa
88731,HIFK
1348053,Guelph United
246185,FC Edmonton
1348052,Mont-Royal Outremont
1022956,Valour FC
946952,Vaughan Azzurri
1437041,FC Laval
824166,TSS FC Rovers
1022956,Valour FC
824166,TSS FC Rovers
1578,UCD
1578,UCD
1627,Finn Harps
1627,Finn Harps
1578,UCD
1578,UCD
1627,Finn Harps
1627,Finn Harps
1627,Finn Harps
1578,UCD
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1627,Finn Harps
1578,UCD
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1627,Finn Harps
1578,UCD
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1627,Finn Harps
1578,UCD
1578,UCD
1627,Finn Harps
1627,Finn Harps
1578,UCD
1627,Finn Harps
1627,Finn Harps
1578,UCD
1578,UCD
1627,Finn Harps
1578,UCD
1627,Finn Harps
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
1578,UCD
2201,Cork City
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
2201,Cork City
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
1578,UCD
1578,UCD
1578,UCD
2201,Cork City
1578,UCD
2201,Cork City
2201,Cork City
1578,UCD
1578,UCD
1578,UCD
2201,Cork City
2201,Cork City
1578,UCD
2201,Cork City
2201,Cork City
1578,UCD
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
246185,FC Edmonton
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
1022956,Valour FC
246185,FC Edmonton
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
1022956,Valour FC
246185,FC Edmonton
246185,FC Edmonton
1022956,Valour FC
246185,FC Edmonton
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
1022956,Valour FC
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
88731,HIFK
6605,Honka
6605,Honka
88731,HIFK
88731,HIFK
6605,Honka
6605,Honka
88731,HIFK
88731,HIFK
6605,Honka
6605,Honka
88731,HIFK
88731,HIFK
6605,Honka
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
88731,HIFK
6605,Honka
88731,HIFK
88731,HIFK
6605,Honka
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
88731,HIFK
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
6605,Honka
